ClienteID;AnoPesquisa;MesPesquisa;DiaPesquisa;HoraPesquisa;DataPesquisa;ValorResposta;Comentario;Tela
47071;2022;4;14;11;2022-04-14 11:41:51.493;10;;RECHARGE_DETACHED
1613072;2022;4;14;11;2022-04-14 11:44:27.093;10;;RECHARGE_CHANGE_CARD
1650337;2022;4;14;11;2022-04-14 11:44:57.983;10;;RECHARGE_CHANGE_CARD
951630;2022;4;14;11;2022-04-14 11:45:18.063;8;comodidade;RECHARGE_CHANGE_CARD
1957086;2022;4;14;11;2022-04-14 11:45:35.500;10;;RECHARGE_CHANGE_CARD
1983890;2022;4;14;11;2022-04-14 11:45:48.393;0;Fiz o pedido do adesivo não foi entregue, liguei várias vezes e nada. Fiz cancelamento pra devolver meu dinheiro ainda falta devolver R$ 20,00.;MY_ACCOUNT
1054096;2022;4;14;11;2022-04-14 11:45:54.657;9;;RECHARGE_CHANGE_CARD
1106468;2022;4;14;11;2022-04-14 11:46:58.160;7;;RECHARGE_CHANGE_CARD
659599;2022;4;14;11;2022-04-14 11:47:49.613;10;praticidade;MY_ACCOUNT
415125;2022;4;14;11;2022-04-14 11:47:57.973;10;;RECHARGE_DETACHED
405982;2022;4;14;11;2022-04-14 11:48:03.897;10;;MY_ACCOUNT
2079524;2022;4;14;11;2022-04-14 11:48:20.180;10;;MY_ACCOUNT
1629336;2022;4;14;11;2022-04-14 11:48:23.333;8;;RECHARGE_CHANGE_CARD
1233413;2022;4;14;11;2022-04-14 11:49:05.197;10;;RECHARGE_CHANGE_CARD
1289051;2022;4;14;11;2022-04-14 11:50:31.450;10;;RECHARGE_DETACHED
1292978;2022;4;14;11;2022-04-14 11:51:32.810;10;;MY_ACCOUNT
1570799;2022;4;14;11;2022-04-14 11:51:37.357;10;;RECHARGE_PIX
1460182;2022;4;14;11;2022-04-14 11:52:36.610;10;;RECHARGE_DETACHED
472164;2022;4;14;11;2022-04-14 11:53:22.140;6;;RECHARGE_DETACHED
1575210;2022;4;14;11;2022-04-14 11:53:34.000;10;;RECHARGE_DETACHED
2028781;2022;4;14;11;2022-04-14 11:53:40.547;10;;MY_ACCOUNT
95239;2022;4;14;11;2022-04-14 11:53:43.500;10;;RECHARGE_DETACHED
989581;2022;4;14;11;2022-04-14 11:55:39.693;10;;RECHARGE_CHANGE_CARD
1843731;2022;4;14;11;2022-04-14 11:55:43.537;10;;RECHARGE_DETACHED
2061766;2022;4;14;11;2022-04-14 11:55:52.943;10;;RECHARGE_CHANGE_CARD
967822;2022;4;14;11;2022-04-14 11:56:03.350;9;;RECHARGE_CHANGE_CARD
591705;2022;4;14;11;2022-04-14 11:56:50.553;10;;RECHARGE_DETACHED
1264654;2022;4;14;11;2022-04-14 11:56:51.070;7;deveria ter um atendimento pessoal ;MY_ACCOUNT
1616882;2022;4;14;11;2022-04-14 11:57:07.977;10;;RECHARGE_CHANGE_CARD
1594341;2022;4;14;11;2022-04-14 11:57:14.790;8;;RECHARGE_DETACHED
2075695;2022;4;14;11;2022-04-14 11:57:18.727;2;;MY_ACCOUNT
1954888;2022;4;14;11;2022-04-14 11:57:19.367;10;muito rápido ;RECHARGE_DETACHED
2075757;2022;4;14;11;2022-04-14 11:58:02.323;10;gostei de praticidade;RECHARGE_CHANGE_CARD
414177;2022;4;14;11;2022-04-14 11:58:23.620;10;;RECHARGE_CHANGE_CARD
700994;2022;4;14;11;2022-04-14 11:58:27.230;10;;MY_ACCOUNT
424496;2022;4;14;11;2022-04-14 11:58:37.527;7;;RECHARGE_DETACHED
1573336;2022;4;14;11;2022-04-14 11:58:41.980;9;;RECHARGE_CHANGE_CARD
1931222;2022;4;14;11;2022-04-14 11:58:45.260;10;;RECHARGE_DETACHED
1496169;2022;4;14;11;2022-04-14 11:59:21.760;10;;RECHARGE_CHANGE_CARD
1288984;2022;4;14;11;2022-04-14 11:59:24.823;10;eficiência;RECHARGE_CHANGE_CARD
425227;2022;4;14;11;2022-04-14 11:59:37.793;10;;MY_ACCOUNT
1263971;2022;4;14;11;2022-04-14 11:59:55.183;9;;RECHARGE_CHANGE_CARD
975664;2022;4;14;12;2022-04-14 12:00:00.590;10;;RECHARGE_DETACHED
200047;2022;4;14;12;2022-04-14 12:00:34.420;10;;RECHARGE_PIX
1636920;2022;4;14;12;2022-04-14 12:01:02.827;10;;RECHARGE_CHANGE_CARD
8871;2022;4;14;12;2022-04-14 12:01:10.170;10;;RECHARGE_DETACHED
1652550;2022;4;14;12;2022-04-14 12:01:30.593;10;;RECHARGE_DETACHED
1528213;2022;4;14;12;2022-04-14 12:01:34.423;8;;RECHARGE_PIX
357490;2022;4;14;12;2022-04-14 12:01:36.377;10;;RECHARGE_CHANGE_CARD
1581265;2022;4;14;12;2022-04-14 12:01:56.533;8;praticidade ao passar nos pedágios ;RECHARGE_CHANGE_CARD
1166429;2022;4;14;12;2022-04-14 12:02:18.877;9;;RECHARGE_CHANGE_CARD
1892963;2022;4;14;12;2022-04-14 12:02:47.567;10;;RECHARGE_CHANGE_CARD
877075;2022;4;14;12;2022-04-14 12:03:55.613;8;;RECHARGE_CHANGE_CARD
757404;2022;4;14;12;2022-04-14 12:04:19.193;10;muito bom ;RECHARGE_DETACHED
1836111;2022;4;14;12;2022-04-14 12:04:21.973;7;;RECHARGE_PIX
312500;2022;4;14;12;2022-04-14 12:04:33.380;6;;RECHARGE_CHANGE_CARD
1485565;2022;4;14;12;2022-04-14 12:06:19.993;9;;RECHARGE_DETACHED
347644;2022;4;14;12;2022-04-14 12:06:23.527;10;;RECHARGE_CHANGE_CARD
130267;2022;4;14;12;2022-04-14 12:06:27.277;9;;RECHARGE_PIX
633770;2022;4;14;12;2022-04-14 12:06:33.180;10;;RECHARGE_DETACHED
1792097;2022;4;14;12;2022-04-14 12:07:02.200;10;Taxa zero ;RECHARGE_CHANGE_CARD
1300100;2022;4;14;12;2022-04-14 12:08:10.030;9;bom;RECHARGE_CHANGE_CARD
796127;2022;4;14;12;2022-04-14 12:08:44.263;8;praticidade e rapidez ;RECHARGE_CHANGE_CARD
1114783;2022;4;14;12;2022-04-14 12:08:57.640;10;rapidez;RECHARGE_DETACHED
876888;2022;4;14;12;2022-04-14 12:09:23.890;4;;RECHARGE_DETACHED
2012548;2022;4;14;12;2022-04-14 12:10:24.783;9;;MY_ACCOUNT
650555;2022;4;14;12;2022-04-14 12:10:37.563;9;;RECHARGE_CHANGE_CARD
1439220;2022;4;14;12;2022-04-14 12:10:50.317;8;;MY_ACCOUNT
396002;2022;4;14;12;2022-04-14 12:10:58.673;9;;RECHARGE_DETACHED
1506149;2022;4;14;12;2022-04-14 12:11:06.330;8;;MY_ACCOUNT
88160;2022;4;14;12;2022-04-14 12:11:15.207;8;;RECHARGE_CHANGE_CARD
1995101;2022;4;14;12;2022-04-14 12:11:35.990;10;;RECHARGE_CHANGE_CARD
87885;2022;4;14;12;2022-04-14 12:11:49.740;7;o valor minimo de recarga avulsa ser 50,00. deveria poder menos;RECHARGE_DETACHED
303246;2022;4;14;12;2022-04-14 12:12:48.227;9;;RECHARGE_DETACHED
1610737;2022;4;14;12;2022-04-14 12:14:10.087;10;;RECHARGE_CHANGE_CARD
939829;2022;4;14;12;2022-04-14 12:14:13.180;10;;RECHARGE_CHANGE_CARD
964314;2022;4;14;12;2022-04-14 12:14:24.180;10;Excelente ;MY_ACCOUNT
1660974;2022;4;14;12;2022-04-14 12:14:30.463;10;;MY_ACCOUNT
1119913;2022;4;14;12;2022-04-14 12:15:43.433;8;;RECHARGE_CHANGE_CARD
1603837;2022;4;14;12;2022-04-14 12:15:49.933;10;;MY_ACCOUNT
503346;2022;4;14;12;2022-04-14 12:15:52.763;10;;RECHARGE_CHANGE_CARD
902355;2022;4;14;12;2022-04-14 12:15:55.230;9;;RECHARGE_DETACHED
215580;2022;4;14;12;2022-04-14 12:16:02.513;10;;RECHARGE_DETACHED
1550594;2022;4;14;12;2022-04-14 12:16:03.700;10;Resolvem minhas reclamações;MY_ACCOUNT
533109;2022;4;14;12;2022-04-14 12:16:15.607;9;;MY_ACCOUNT
1605021;2022;4;14;12;2022-04-14 12:16:24.247;5;;RECHARGE_CHANGE_CARD
1422432;2022;4;14;12;2022-04-14 12:16:59.013;10;;RECHARGE_CHANGE_CARD
1589043;2022;4;14;12;2022-04-14 12:17:04.717;8;;RECHARGE_CHANGE_CARD
557446;2022;4;14;12;2022-04-14 12:18:48.470;10;comodidade;RECHARGE_CHANGE_CARD
1625520;2022;4;14;12;2022-04-14 12:18:58.597;10;;RECHARGE_DETACHED
1074549;2022;4;14;12;2022-04-14 12:20:05.850;7;bom;RECHARGE_CHANGE_CARD
605983;2022;4;14;12;2022-04-14 12:20:48.787;10;serviço bom;RECHARGE_CHANGE_CARD
857462;2022;4;14;12;2022-04-14 12:20:52.413;9;;RECHARGE_CHANGE_CARD
1815516;2022;4;14;12;2022-04-14 12:21:06.430;10;;RECHARGE_DETACHED
1526264;2022;4;14;12;2022-04-14 12:21:26.320;10;;RECHARGE_PIX
18639;2022;4;14;12;2022-04-14 12:21:38.913;10;;RECHARGE_CHANGE_CARD
2089851;2022;4;14;12;2022-04-14 12:22:45.540;7;;MY_ACCOUNT
1565905;2022;4;14;12;2022-04-14 12:22:51.057;9;;RECHARGE_CHANGE_CARD
1961663;2022;4;14;12;2022-04-14 12:23:46.887;9;Praticidade. ;MY_ACCOUNT
867786;2022;4;14;12;2022-04-14 12:23:55.263;10;;RECHARGE_DETACHED
572350;2022;4;14;12;2022-04-14 12:24:03.573;10;;MY_ACCOUNT
1210654;2022;4;14;12;2022-04-14 12:24:08.387;10;;RECHARGE_DETACHED
253195;2022;4;14;12;2022-04-14 12:24:37.590;10;;RECHARGE_DETACHED
1054447;2022;4;14;12;2022-04-14 12:25:02.390;10;;RECHARGE_DETACHED
1810309;2022;4;14;12;2022-04-14 12:25:37.500;10;muito bom;MY_ACCOUNT
628996;2022;4;14;12;2022-04-14 12:26:10.080;10;;RECHARGE_CHANGE_CARD
839245;2022;4;14;12;2022-04-14 12:26:15.970;7;;MY_ACCOUNT
581684;2022;4;14;12;2022-04-14 12:27:01.423;8;;RECHARGE_PIX
893718;2022;4;14;12;2022-04-14 12:27:07.393;5;;RECHARGE_CHANGE_CARD
503996;2022;4;14;12;2022-04-14 12:27:07.627;10;;RECHARGE_PIX
1374381;2022;4;14;12;2022-04-14 12:27:43.317;10;;RECHARGE_CHANGE_CARD
1512193;2022;4;14;12;2022-04-14 12:28:12.473;8;;RECHARGE_PIX
629587;2022;4;14;12;2022-04-14 12:28:48.663;7;;RECHARGE_DETACHED
1131838;2022;4;14;12;2022-04-14 12:29:28.367;10;praticidade ;RECHARGE_CHANGE_CARD
107841;2022;4;14;12;2022-04-14 12:30:11.680;10;;MY_ACCOUNT
175037;2022;4;14;12;2022-04-14 12:30:36.493;10;exelente atendimento;MY_ACCOUNT
529456;2022;4;14;12;2022-04-14 12:31:09.090;10;;RECHARGE_DETACHED
1122124;2022;4;14;12;2022-04-14 12:31:11.323;10;;RECHARGE_DETACHED
1570904;2022;4;14;12;2022-04-14 12:31:50.310;10;ótimo ;RECHARGE_CHANGE_CARD
1803747;2022;4;14;12;2022-04-14 12:31:55.310;8;;RECHARGE_PIX
477403;2022;4;14;12;2022-04-14 12:32:01.653;10;;RECHARGE_CHANGE_CARD
1847924;2022;4;14;12;2022-04-14 12:32:26.340;0;comprei no posto Ipiranga, tag não funcionou, fui mal atendido pelo WhatsApp Danielle e a solução da Natália pela central é comprar um novo e pronto. eu que fique no prejuízo. abri reclamação e gostaria e um retorno ;MY_ACCOUNT
1144766;2022;4;14;12;2022-04-14 12:33:29.687;9;;RECHARGE_CHANGE_CARD
1915952;2022;4;14;12;2022-04-14 12:33:30.953;10;;MY_ACCOUNT
1940144;2022;4;14;12;2022-04-14 12:34:32.737;10;;RECHARGE_PIX
624984;2022;4;14;12;2022-04-14 12:34:53.440;10;;RECHARGE_CHANGE_CARD
722911;2022;4;14;12;2022-04-14 12:35:19.220;10;;RECHARGE_PIX
525116;2022;4;14;12;2022-04-14 12:35:54.067;10;;RECHARGE_CHANGE_CARD
2002110;2022;4;14;12;2022-04-14 12:35:56.270;9;;RECHARGE_CHANGE_CARD
1534106;2022;4;14;12;2022-04-14 12:36:46.723;10;agilidade;MY_ACCOUNT
1458924;2022;4;14;12;2022-04-14 12:37:12.693;8;;RECHARGE_CHANGE_CARD
750252;2022;4;14;12;2022-04-14 12:37:19.990;0;;RECHARGE_PIX
841693;2022;4;14;12;2022-04-14 12:38:04.133;6;confiança ;RECHARGE_CHANGE_CARD
316407;2022;4;14;12;2022-04-14 12:38:06.010;9;;MY_ACCOUNT
92272;2022;4;14;12;2022-04-14 12:38:17.977;10;;RECHARGE_DETACHED
1168494;2022;4;14;12;2022-04-14 12:39:00.027;9;praticidade e ate o momento, zero dor de cabeça ;RECHARGE_CHANGE_CARD
173221;2022;4;14;12;2022-04-14 12:39:31.557;10;ótimo ;RECHARGE_CHANGE_CARD
1026612;2022;4;14;12;2022-04-14 12:40:32.997;8;exige o uso de cartão de crédito ;RECHARGE_CHANGE_CARD
1181844;2022;4;14;12;2022-04-14 12:40:58.827;2;não sentir responsável ;RECHARGE_CHANGE_CARD
1858859;2022;4;14;12;2022-04-14 12:41:00.763;10;;RECHARGE_CHANGE_CARD
1881825;2022;4;14;12;2022-04-14 12:41:25.967;0;;MY_ACCOUNT
1288378;2022;4;14;12;2022-04-14 12:41:29.157;8;;RECHARGE_DETACHED
1234367;2022;4;14;12;2022-04-14 12:41:42.453;10;;MY_ACCOUNT
2009796;2022;4;14;12;2022-04-14 12:41:53.703;10;gosto bastante do serviço;MY_ACCOUNT
1314779;2022;4;14;12;2022-04-14 12:42:10.907;10;praticidade ;RECHARGE_CHANGE_CARD
2090323;2022;4;14;12;2022-04-14 12:42:52.347;10;;MY_ACCOUNT
220130;2022;4;14;12;2022-04-14 12:42:55.283;5;;RECHARGE_DETACHED
723711;2022;4;14;12;2022-04-14 12:43:36.737;9;;RECHARGE_CHANGE_CARD
1457277;2022;4;14;12;2022-04-14 12:43:47.957;10;;RECHARGE_CHANGE_CARD
747304;2022;4;14;12;2022-04-14 12:44:15.347;9;;MY_ACCOUNT
1599826;2022;4;14;12;2022-04-14 12:44:17.833;10;;RECHARGE_CHANGE_CARD
1324609;2022;4;14;12;2022-04-14 12:44:27.863;10;;MY_ACCOUNT
356911;2022;4;14;12;2022-04-14 12:44:36.397;9;;MY_ACCOUNT
319219;2022;4;14;12;2022-04-14 12:44:37.003;9;;RECHARGE_DETACHED
1412178;2022;4;14;12;2022-04-14 12:44:38.037;10;;RECHARGE_CHANGE_CARD
933375;2022;4;14;12;2022-04-14 12:44:44.960;8;;RECHARGE_CHANGE_CARD
1638726;2022;4;14;12;2022-04-14 12:45:23.227;10;;MY_ACCOUNT
97266;2022;4;14;12;2022-04-14 12:45:39.790;8;;RECHARGE_DETACHED
104877;2022;4;14;12;2022-04-14 12:46:40.603;9;;RECHARGE_PIX
1344523;2022;4;14;12;2022-04-14 12:47:35.200;10;;MY_ACCOUNT
282917;2022;4;14;12;2022-04-14 12:47:38.497;7;cobrança de taxas;RECHARGE_CHANGE_CARD
62633;2022;4;14;12;2022-04-14 12:48:07.700;9;;RECHARGE_CHANGE_CARD
1001171;2022;4;14;12;2022-04-14 12:48:24.560;10;;RECHARGE_CHANGE_CARD
948977;2022;4;14;12;2022-04-14 12:48:35.903;10;;RECHARGE_PIX
955563;2022;4;14;12;2022-04-14 12:48:39.933;8;;RECHARGE_CHANGE_CARD
1794455;2022;4;14;12;2022-04-14 12:48:42.920;10;;MY_ACCOUNT
361450;2022;4;14;12;2022-04-14 12:49:19.967;6;;RECHARGE_CHANGE_CARD
633724;2022;4;14;12;2022-04-14 12:49:50.407;8;;RECHARGE_CHANGE_CARD
1945954;2022;4;14;12;2022-04-14 12:50:01.517;10;;MY_ACCOUNT
1568034;2022;4;14;12;2022-04-14 12:50:31.360;10;;MY_ACCOUNT
1283326;2022;4;14;12;2022-04-14 12:50:57.110;6;;RECHARGE_CHANGE_CARD
1491363;2022;4;14;12;2022-04-14 12:51:19.033;9;;RECHARGE_CHANGE_CARD
194251;2022;4;14;12;2022-04-14 12:51:42.130;8;;RECHARGE_DETACHED
499376;2022;4;14;12;2022-04-14 12:52:02.347;5;Valor da tarifa ;RECHARGE_CHANGE_CARD
1476225;2022;4;14;12;2022-04-14 12:52:27.990;8;;MY_ACCOUNT
1371159;2022;4;14;12;2022-04-14 12:53:18.240;9;tag Itaú ;RECHARGE_CHANGE_CARD
1895205;2022;4;14;12;2022-04-14 12:53:26.540;10;;MY_ACCOUNT
1082129;2022;4;14;12;2022-04-14 12:53:32.180;10;muito bom!;RECHARGE_CHANGE_CARD
1525543;2022;4;14;12;2022-04-14 12:54:00.163;10;;RECHARGE_DETACHED
1892722;2022;4;14;12;2022-04-14 12:54:27.663;10;rapidez;RECHARGE_CHANGE_CARD
1001059;2022;4;14;12;2022-04-14 12:55:35.700;8;;RECHARGE_DETACHED
206547;2022;4;14;12;2022-04-14 12:55:46.150;9;;RECHARGE_CHANGE_CARD
311467;2022;4;14;12;2022-04-14 12:56:36.480;10;rapidez ;RECHARGE_CHANGE_CARD
1510945;2022;4;14;12;2022-04-14 12:56:49.340;10;;RECHARGE_DETACHED
526014;2022;4;14;12;2022-04-14 12:57:02.590;10;;MY_ACCOUNT
1519008;2022;4;14;12;2022-04-14 12:57:22.013;9;;RECHARGE_CHANGE_CARD
1911393;2022;4;14;12;2022-04-14 12:57:40.233;10;serviço como um todo e muito bom e ainda mais sem anuidade ;RECHARGE_CHANGE_CARD
1440982;2022;4;14;12;2022-04-14 12:57:59.530;10;;RECHARGE_DETACHED
641934;2022;4;14;12;2022-04-14 12:58:43.343;10;;RECHARGE_DETACHED
2011917;2022;4;14;12;2022-04-14 12:58:54.830;5;não funciona direito ;MY_ACCOUNT
1154476;2022;4;14;12;2022-04-14 12:59:03.767;10;;RECHARGE_PIX
2085509;2022;4;14;12;2022-04-14 12:59:10.563;7;;RECHARGE_DETACHED
984803;2022;4;14;12;2022-04-14 12:59:29.817;7;;RECHARGE_CHANGE_CARD
1997539;2022;4;14;12;2022-04-14 12:59:37.003;10;gosto muito dos serviços oferecidos ;RECHARGE_DETACHED
2069535;2022;4;14;12;2022-04-14 12:59:58.817;6;;RECHARGE_CHANGE_CARD
1654159;2022;4;14;13;2022-04-14 13:00:31.177;7;;RECHARGE_PIX
82814;2022;4;14;13;2022-04-14 13:01:54.100;8;;MY_ACCOUNT
268508;2022;4;14;13;2022-04-14 13:01:55.087;0;;RECHARGE_CHANGE_CARD
1875308;2022;4;14;13;2022-04-14 13:02:07.947;10;;MY_ACCOUNT
2032079;2022;4;14;13;2022-04-14 13:03:07.260;10;Muito pratico, melhor que a concorrência ! ;RECHARGE_DETACHED
2011110;2022;4;14;13;2022-04-14 13:03:25.650;5;;MY_ACCOUNT
535854;2022;4;14;13;2022-04-14 13:03:50.590;9;;MY_ACCOUNT
2031514;2022;4;14;13;2022-04-14 13:03:55.090;10;ótima opção.;RECHARGE_DETACHED
312504;2022;4;14;13;2022-04-14 13:03:55.963;1;Porcentagem de desconto na recarga.. Muito alta.;RECHARGE_CHANGE_CARD
1431397;2022;4;14;13;2022-04-14 13:04:05.310;10;;MY_ACCOUNT
2012555;2022;4;14;13;2022-04-14 13:04:32.090;10;;RECHARGE_CHANGE_CARD
1285120;2022;4;14;13;2022-04-14 13:04:34.030;10;;RECHARGE_CHANGE_CARD
1446321;2022;4;14;13;2022-04-14 13:04:52.793;6;;RECHARGE_CHANGE_CARD
1385312;2022;4;14;13;2022-04-14 13:05:30.920;10;;RECHARGE_CHANGE_CARD
1594123;2022;4;14;13;2022-04-14 13:07:40.673;10;ótimo ;RECHARGE_CHANGE_CARD
721614;2022;4;14;13;2022-04-14 13:08:09.283;10;;RECHARGE_PIX
2026305;2022;4;14;13;2022-04-14 13:08:15.240;3;7;RECHARGE_CHANGE_CARD
935858;2022;4;14;13;2022-04-14 13:08:16.363;10;;RECHARGE_DETACHED
348913;2022;4;14;13;2022-04-14 13:08:25.690;10;;RECHARGE_CHANGE_CARD
645202;2022;4;14;13;2022-04-14 13:09:23.100;9;;RECHARGE_DETACHED
1593236;2022;4;14;13;2022-04-14 13:09:35.287;0;;MY_ACCOUNT
510657;2022;4;14;13;2022-04-14 13:10:02.210;10;;RECHARGE_PIX
46611;2022;4;14;13;2022-04-14 13:11:27.057;9;;RECHARGE_PIX
81294;2022;4;14;13;2022-04-14 13:11:43.183;8;o Walter Zapata não  soluciona os problemas ;RECHARGE_CHANGE_CARD
1807262;2022;4;14;13;2022-04-14 13:11:51.307;7;;RECHARGE_PIX
770319;2022;4;14;13;2022-04-14 13:11:58.417;9;;RECHARGE_CHANGE_CARD
1815904;2022;4;14;13;2022-04-14 13:12:07.183;2;a taxa vou cacelar vxs no próximo mes , outros aplicstivos nao tem taxa ;RECHARGE_PIX
2083413;2022;4;14;13;2022-04-14 13:12:18.480;8;;RECHARGE_PIX
648560;2022;4;14;13;2022-04-14 13:13:22.420;10;aplicativo fácil de usar;RECHARGE_CHANGE_CARD
19841;2022;4;14;13;2022-04-14 13:13:30.297;10;;RECHARGE_DETACHED
1152982;2022;4;14;13;2022-04-14 13:14:15.703;7;tarifa mensal;RECHARGE_DETACHED
571337;2022;4;14;13;2022-04-14 13:14:36.233;10;;RECHARGE_DETACHED
1543243;2022;4;14;13;2022-04-14 13:15:03.767;9;;RECHARGE_CHANGE_CARD
1060874;2022;4;14;13;2022-04-14 13:15:47.707;0;Nada funciona direito ;MY_ACCOUNT
1547129;2022;4;14;13;2022-04-14 13:16:08.940;10;;RECHARGE_CHANGE_CARD
1406091;2022;4;14;13;2022-04-14 13:16:22.490;10;satisfeito;RECHARGE_CHANGE_CARD
2041334;2022;4;14;13;2022-04-14 13:16:56.613;8;;MY_ACCOUNT
928809;2022;4;14;13;2022-04-14 13:16:57.863;10;;RECHARGE_DETACHED
310361;2022;4;14;13;2022-04-14 13:18:35.600;0;cobranças eternas indevidas;MY_ACCOUNT
1758259;2022;4;14;13;2022-04-14 13:18:46.727;7;;RECHARGE_PIX
1044894;2022;4;14;13;2022-04-14 13:18:48.697;10;;RECHARGE_DETACHED
1296587;2022;4;14;13;2022-04-14 13:20:19.870;10;;RECHARGE_DETACHED
592539;2022;4;14;13;2022-04-14 13:20:56.840;10;;RECHARGE_DETACHED
539672;2022;4;14;13;2022-04-14 13:22:06.233;7;;RECHARGE_CHANGE_CARD
705532;2022;4;14;13;2022-04-14 13:22:38.860;10;;RECHARGE_CHANGE_CARD
1247669;2022;4;14;13;2022-04-14 13:22:49.953;10;;RECHARGE_DETACHED
966890;2022;4;14;13;2022-04-14 13:23:33.627;8;;MY_ACCOUNT
1784910;2022;4;14;13;2022-04-14 13:24:21.957;8;facilidade de uso;RECHARGE_CHANGE_CARD
2010883;2022;4;14;13;2022-04-14 13:24:22.427;10;Presteza. ;RECHARGE_PIX
395922;2022;4;14;13;2022-04-14 13:24:26.740;10;;RECHARGE_CHANGE_CARD
282117;2022;4;14;13;2022-04-14 13:24:28.240;10;Agilidade e facilidade no serviço;RECHARGE_CHANGE_CARD
220158;2022;4;14;13;2022-04-14 13:25:29.223;10;;RECHARGE_DETACHED
1609972;2022;4;14;13;2022-04-14 13:26:53.523;10;;RECHARGE_DETACHED
571923;2022;4;14;13;2022-04-14 13:27:08.587;8;gostei;RECHARGE_CHANGE_CARD
955991;2022;4;14;13;2022-04-14 13:27:38.900;9;funciona bem. pena ser caro. ;RECHARGE_PIX
341992;2022;4;14;13;2022-04-14 13:27:49.683;9;;RECHARGE_DETACHED
601127;2022;4;14;13;2022-04-14 13:28:03.433;10;;RECHARGE_DETACHED
1642472;2022;4;14;13;2022-04-14 13:29:56.483;9;;RECHARGE_CHANGE_CARD
481367;2022;4;14;13;2022-04-14 13:29:58.653;9;;RECHARGE_CHANGE_CARD
880021;2022;4;14;13;2022-04-14 13:30:24.453;9;;RECHARGE_DETACHED
178805;2022;4;14;13;2022-04-14 13:37:15.123;8;tarifa alta;RECHARGE_CHANGE_CARD
1758373;2022;4;14;13;2022-04-14 13:37:21.887;10;;RECHARGE_CHANGE_CARD
921247;2022;4;14;13;2022-04-14 13:37:49.903;10;;RECHARGE_DETACHED
549994;2022;4;14;13;2022-04-14 13:38:10.390;10;;RECHARGE_DETACHED
221926;2022;4;14;13;2022-04-14 13:38:33.890;6;;MY_ACCOUNT
246999;2022;4;14;13;2022-04-14 13:40:55.067;9;facilidade e preços bons;RECHARGE_DETACHED
1020286;2022;4;14;13;2022-04-14 13:41:21.177;10;;RECHARGE_CHANGE_CARD
1855671;2022;4;14;13;2022-04-14 13:41:36.427;0;;MY_ACCOUNT
1177670;2022;4;14;13;2022-04-14 13:41:37.053;0;não se consegue de jeito nenhum comprar o adesivo por aqui. uma porcaria.;MY_ACCOUNT
1041356;2022;4;14;13;2022-04-14 13:42:00.770;1;;RECHARGE_CHANGE_CARD
24935;2022;4;14;13;2022-04-14 13:42:03.430;5;muito confuso;MY_ACCOUNT
1208851;2022;4;14;13;2022-04-14 13:42:09.617;10;;RECHARGE_DETACHED
949326;2022;4;14;13;2022-04-14 13:42:36.320;10;;RECHARGE_DETACHED
534733;2022;4;14;13;2022-04-14 13:42:45.053;10;;RECHARGE_DETACHED
1763248;2022;4;14;13;2022-04-14 13:43:14.383;10;muito bom;RECHARGE_CHANGE_CARD
670641;2022;4;14;13;2022-04-14 13:43:49.870;6;;MY_ACCOUNT
848731;2022;4;14;13;2022-04-14 13:43:57.790;7;;MY_ACCOUNT
266678;2022;4;14;13;2022-04-14 13:44:08.993;10;;RECHARGE_CHANGE_CARD
1469025;2022;4;14;13;2022-04-14 13:44:20.307;7;;RECHARGE_CHANGE_CARD
1803084;2022;4;14;13;2022-04-14 13:44:26.933;9;;MY_ACCOUNT
1768980;2022;4;14;13;2022-04-14 13:44:49.010;10;bom serviço ;MY_ACCOUNT
1966834;2022;4;14;13;2022-04-14 13:44:56.370;8;;RECHARGE_DETACHED
1423312;2022;4;14;13;2022-04-14 13:45:46.263;10;;RECHARGE_CHANGE_CARD
89554;2022;4;14;13;2022-04-14 13:46:01.903;10;;RECHARGE_CHANGE_CARD
1784993;2022;4;14;13;2022-04-14 13:46:03.500;10;fácil ;RECHARGE_CHANGE_CARD
1092878;2022;4;14;13;2022-04-14 13:46:24.013;10;;RECHARGE_CHANGE_CARD
1594529;2022;4;14;13;2022-04-14 13:47:14.923;10;;RECHARGE_CHANGE_CARD
1811593;2022;4;14;13;2022-04-14 13:47:27.690;10;;RECHARGE_CHANGE_CARD
923678;2022;4;14;13;2022-04-14 13:47:41.690;10;rapidez nas transações ;RECHARGE_PIX
1418371;2022;4;14;13;2022-04-14 13:47:42.550;6;;MY_ACCOUNT
556013;2022;4;14;13;2022-04-14 13:48:06.127;10;;RECHARGE_DETACHED
291504;2022;4;14;13;2022-04-14 13:48:07.313;10;;RECHARGE_CHANGE_CARD
1584874;2022;4;14;13;2022-04-14 13:48:12.190;10;atendimento excelente ;RECHARGE_CHANGE_CARD
1432615;2022;4;14;13;2022-04-14 13:48:24.707;10;nunca tive problemas;RECHARGE_CHANGE_CARD
887640;2022;4;14;13;2022-04-14 13:48:39.330;9;;RECHARGE_CHANGE_CARD
310722;2022;4;14;13;2022-04-14 13:48:48.410;10;;RECHARGE_CHANGE_CARD
1468609;2022;4;14;13;2022-04-14 13:49:11.270;10;ótimo aplicativo ;MY_ACCOUNT
597316;2022;4;14;13;2022-04-14 13:49:50.160;6;;RECHARGE_DETACHED
413214;2022;4;14;13;2022-04-14 13:49:57.537;10;;RECHARGE_CHANGE_CARD
